Timestamp,Latitude,Longitude,Intensity,Location Description,Metadata
1922-08-23 05:45:25,3414,13510,0,1      詳細不明,1N
1922-08-27 17:48:40,3414,13510,0,1      詳細不明,1N
1922-08-28 18:04:20,4320,14535,0,1      詳細不明,1N
1922-08-29 21:52:59,3414,13510,0,1      詳細不明,1N
1922-08-29 22:04:32,3414,13233,0,1      詳細不明,1N
1922-08-31 18:17:06,3414,13510,0,1      詳細不明,1N
1922-08-31,2823,12930,0,1      詳細不明,1N
1922-09-02 04:44:23,2420,12410,0,1      詳細不明,1N
1922-09-02 06:10:05,2420,12410,0,1      詳細不明,1N
1922-09-03,3826,14118,0,1      詳細不明,1N
1922-09-05 09:32:21,3454,13204,0,1      詳細不明,1N
1922-09-07 07:11:34,2420,12410,0,1      詳細不明,1N
1922-09-08 00:41:38,3615,13758,0,1      詳細不明,1N
1922-09-08 04:56:40,2420,12410,0,1      詳細不明,1N
1922-09-08 19:21:49,2823,12930,0,1      詳細不明,1N
1922-09-09,3327,13546,0,1      詳細不明,1N
1922-09-10 08:39:13,3249,13042,0,1      詳細不明,1N
1922-09-11,3524,13646,0,1      詳細不明,1N
1922-09-13,3414,13510,0,1      詳細不明,1N
1922-09-17 10:41:58,2420,12410,0,1      詳細不明,1N
1922-09-17 16:53:08,2420,12410,0,2      詳細不明,1N
1922-09-18 09:17:05,3613,14006,0,1      詳細不明,1N
1922-09-18 17:42:50,2420,12410,0,1      詳細不明,1N
1922-09-20 18:51:33,2823,12930,0,1      詳細不明,3N
1922-09-22,3541,13945,0,1      詳細不明,1N
1922-09-24 15:56:48,2420,12410,0,1      詳細不明,1N
1922-09-25 11:23:48,4259,14423,0,2      詳細不明,1N
1922-09-26 18:43:22,3623,14028,0,1      詳細不明,2N
1922-09-28 18:51:16,3414,13510,0,1      詳細不明,1N
1922-09-29 07:03:42,2420,12410,0,1      詳細不明,1N
1922-09-30 20:44:30,3826,14118,0,1      詳細不明,1N
1922-09-30 21:45:19,3414,13510,0,1      詳細不明,1N
1922-09-30 22:34:10,3249,13042,0,1      詳細不明,1N
1922-10-01 19:27:22,3414,13510,0,1      詳細不明,1N
1922-10-01 22:45:23,2420,12410,0,1      詳細不明,1N
1922-10-04 15:12:38,3414,13510,0,1      詳細不明,1N
1922-10-05 09:22:50,2420,12410,0,1      詳細不明,1N
1922-10-06 02:12:12,2420,12410,0,1      詳細不明,1N
1922-10-06 06:26:33,2612,12741,0,1      詳細不明,1N
1922-10-07 13:25:45,4255,14313,0,2      詳細不明,1N
1922-10-07 18:22:25,2823,12930,0,1      詳細不明,1N
1922-10-07 22:43:19,2823,12930,0,1      詳細不明,1N
1922-10-07 22:48:53,2823,12930,0,1      詳細不明,1N
1922-10-08 04:15:26,2823,12930,0,1      詳細不明,1N
1922-10-08 11:58:03,2420,12410,0,1      詳細不明,1N
1922-10-08 23:17:21,3414,13510,0,1      詳細不明,1N
1922-10-09 06:09:25,3414,13510,0,1      詳細不明,1N
1922-10-11,2420,12410,0,1      詳細不明,1N
1922-10-15 09:40:54,2420,12410,0,1      詳細不明,1N
1922-10-17 02:18:21,3414,13510,0,1      詳細不明,1N
