Timestamp,Latitude,Longitude,Intensity,Location Description,Metadata
1991-03-06,2423,12345,0,2      詳細不明,1N
1991-03-07,2423,12345,0,1      詳細不明,1N
1991-03-07 06:13:557,34448,140174,340,39J34V1111  3108千葉県南東沖,1K
1991-03-07,2423,12345,0,1      詳細不明,1N
1991-03-07,2423,12345,0,2      詳細不明,1N
1991-03-07,2423,12345,0,3      詳細不明,1N
1991-03-07,2423,12345,0,1      詳細不明,1N
1991-03-07,2423,12345,0,2      詳細不明,1N
1991-03-07,2423,12345,0,1      詳細不明,1N
1991-03-07,2423,12345,0,1      詳細不明,1N
1991-03-07,3244,13016,0,1      詳細不明,1N
1991-03-08 06:16:513,24255,123450,4,J35V1214  7290西表島付近,1K
1991-03-08,2423,12345,0,2      詳細不明,1N
1991-03-08,2423,12345,0,1      詳細不明,1N
1991-03-08,2423,12345,0,1      詳細不明,1N
1991-03-08,2423,12345,0,3      詳細不明,1N
1991-03-08,2423,12345,0,2      詳細不明,1N
1991-03-08,2423,12345,0,1      詳細不明,1N
1991-03-08,2423,12345,0,1      詳細不明,1N
1991-03-08,2423,12345,0,1      詳細不明,1N
1991-03-08,2423,12345,0,1      詳細不明,1N
1991-03-08,2423,12345,0,1      詳細不明,1N
1991-03-08,2423,12345,0,1      詳細不明,1N
1991-03-08 07:43:022,24210,123443,21,24V   1113  7290西表島付近,1K
1991-03-08,2423,12345,0,2      詳細不明,1N
1991-03-08 08:05:132,24215,123444,23,24V   1114  7290西表島付近,1K
1991-03-08,2423,12345,0,1      詳細不明,1N
1991-03-08,2423,12345,0,1      詳細不明,1N
1991-03-08,2423,12345,0,2      詳細不明,1N
1991-03-08,2423,12345,0,1      詳細不明,1N
1991-03-08,2423,12345,0,1      詳細不明,1N
1991-03-08 12:07:559,27059,127207,92,D42V1211  7287沖縄本島北西沖,2K
1991-03-08,2423,12345,0,1      詳細不明,1N
1991-03-08,2423,12345,0,1      詳細不明,1N
1991-03-08,2423,12345,0,4      詳細不明,1N
1991-03-08,2423,12345,0,1      詳細不明,1N
1991-03-08,2423,12345,0,1      詳細不明,1N
1991-03-08,2423,12345,0,2      詳細不明,1N
1991-03-08,2423,12345,0,1      詳細不明,1N
1991-03-08,2423,12345,0,2      詳細不明,1N
1991-03-08 23:36:181,28079,129385,35,V   1212  7296奄美大島近海,1K
1991-03-08,2423,12345,0,1      詳細不明,1N
1991-03-08,2423,12345,0,1      詳細不明,1N
1991-03-09,2423,12345,0,1      詳細不明,1N
1991-03-09,2423,12345,0,1      詳細不明,1N
1991-03-09,2423,12345,0,3      詳細不明,1N
1991-03-09,2423,12345,0,1      詳細不明,1N
1991-03-09,2423,12345,0,2      詳細不明,1N
1991-03-10 06:26:243,32458,129554,96,42J32V1113  7266長崎県南西部,2K
1991-03-10 06:50:286,32465,129560,64,23V   1111  7266長崎県南西部,1K
1991-03-10,2423,12345,0,1      詳細不明,1N
1991-03-10 09:53:464,26456,126595,1029,48D38V1113  7287沖縄本島北西沖,3K
1991-03-10 17:46:318,26213,127302,14,V   1211  7294沖縄本島近海,1K
1991-03-10,3244,13016,0,1      詳細不明,1N
1991-03-10,2423,12345,0,1      詳細不明,1N
1991-03-11,2423,12345,0,1      詳細不明,1N
1991-03-11,2423,12345,0,1      詳細不明,1N
1991-03-11,2423,12345,0,1      詳細不明,1N
1991-03-11,2423,12345,0,1      詳細不明,1N
1991-03-11,2423,12345,0,1      詳細不明,1N
1991-03-11,2423,12345,0,1      詳細不明,1N
1991-03-11,2423,12345,0,1      詳細不明,1N
1991-03-11,2423,12345,0,2      詳細不明,1N
1991-03-11 13:54:021,35441,140063,584,38J33V1112  3 92千葉県北西部,2K
1991-03-12,2423,12345,0,1      詳細不明,1N
1991-03-12,2423,12345,0,1      詳細不明,1N
1991-03-12,2423,12345,0,1      詳細不明,1N
1991-03-12,2423,12345,0,2      詳細不明,1N
1991-03-12 07:18:129,24213,123458,61,1112  7290西表島付近,1K
1991-03-12,2423,12345,0,1      詳細不明,1N
1991-03-12,2423,12345,0,2      詳細不明,1N
1991-03-12,2423,12345,0,1      詳細不明,1N
1991-03-12,2423,12345,0,1      詳細不明,1N
1991-03-13,2423,12345,0,1      詳細不明,1N
1991-03-13,2423,12345,0,1      詳細不明,1N
1991-03-13,2423,12345,0,1      詳細不明,1N
1991-03-13,3244,13016,0,1      詳細不明,1N
1991-03-13,2423,12345,0,1      詳細不明,1N
1991-03-13,2423,12345,0,3      詳細不明,1N
1991-03-13,2423,12345,0,3      詳細不明,1N
1991-03-13,2423,12345,0,1      詳細不明,1N
1991-03-13,2423,12345,0,1      詳細不明,1N
1991-03-13,2423,12345,0,1      詳細不明,1N
1991-03-13,2423,12345,0,1      詳細不明,1N
1991-03-13,2423,12345,0,1      詳細不明,1N
1991-03-13,2423,12345,0,1      詳細不明,1N
1991-03-14,2423,12345,0,1      詳細不明,1N
1991-03-14,2423,12345,0,1      詳細不明,1N
1991-03-14,2423,12345,0,2      詳細不明,1N
1991-03-14,2423,12345,0,2      詳細不明,1N
1991-03-14,2423,12345,0,1      詳細不明,1N
1991-03-14,2423,12345,0,1      詳細不明,1N
1991-03-14,2423,12345,0,3      詳細不明,1N
1991-03-14,2423,12345,0,1      詳細不明,1N
1991-03-14,2423,12345,0,1      詳細不明,1N
1991-03-14,2423,12345,0,1      詳細不明,1N
1991-03-14,2423,12345,0,2      詳細不明,1N
1991-03-14,2423,12345,0,1      詳細不明,1N
1991-03-15,2423,12345,0,1      詳細不明,1N
1991-03-15,2423,12345,0,1      詳細不明,1N
1991-03-15 09:01:360,35324,140066,807,45D42V1112  3 93千葉県北西部,9K
1991-03-15,2423,12345,0,1      詳細不明,1N
1991-03-15,2423,12345,0,1      詳細不明,1N
1991-03-15,2423,12345,0,1      詳細不明,1N
1991-03-15,2423,12345,0,2      詳細不明,1N
1991-03-16,2423,12345,0,1      詳細不明,1N
1991-03-16,2423,12345,0,1      詳細不明,1N
1991-03-16,2423,12345,0,1      詳細不明,1N
1991-03-16,2423,12345,0,1      詳細不明,1N
1991-03-16,2423,12345,0,2      詳細不明,1N
1991-03-16,2423,12345,0,1      詳細不明,1N
1991-03-17,2423,12345,0,1      詳細不明,1N
1991-03-17,2423,12345,0,1      詳細不明,1N
1991-03-17,2423,12345,0,1      詳細不明,1N
1991-03-17,2423,12345,0,1      詳細不明,1N
1991-03-17 09:09:141,32400,130037,111,44J40V1113  7267橘湾,5K
1991-03-17,2423,12345,0,1      詳細不明,1N
1991-03-17 13:44:106,35314,136248,119,38J39V1112  5197滋賀県北部,2K
1991-03-17 14:22:219,38470,141145,260,44J44V1112  2 50岩手県内陸南部,3K
1991-03-17 17:26:268,32404,130036,96,32V   1112  7267橘湾,2K
1991-03-18,2423,12345,0,1      詳細不明,1N
1991-03-18 18:21:219,36274,140576,430,33V   1111  3111茨城県沖,1K
1991-03-18,2423,12345,0,1      詳細不明,1N
1991-03-19,2423,12345,0,2      詳細不明,1N
1991-03-19,2423,12345,0,1      詳細不明,1N
1991-03-19,2423,12345,0,2      詳細不明,1N
1991-03-19,2423,12345,0,1      詳細不明,1N
1991-03-19,2423,12345,0,1      詳細不明,1N
1991-03-19,2423,12345,0,1      詳細不明,1N
1991-03-19,2423,12345,0,1      詳細不明,1N
1991-03-19 16:35:003,36288,141078,404,40J38V1111  3111茨城県沖,2K
1991-03-19,2423,12345,0,2      詳細不明,1N
1991-03-19,2423,12345,0,1      詳細不明,1N
1991-03-19 22:46:211,24197,123455,54,1113  7290西表島付近,1K
1991-03-19 22:47:137,24229,123464,9,7290西表島付近,1K
1991-03-19,2423,12345,0,1      詳細不明,1N
1991-03-20,2423,12345,0,1      詳細不明,1N
1991-03-20 11:06:209,34378,138519,56,27V   1112  4156静岡県伊豆地方,1K
1991-03-20,2423,12345,0,1      詳細不明,1N
1991-03-20,2423,12345,0,1      詳細不明,1N
1991-03-20,2423,12345,0,2      詳細不明,1N
1991-03-21,2423,12345,0,1      詳細不明,1N
1991-03-22,2423,12345,0,1      詳細不明,1N
1991-03-22 14:19:191,24223,123456,49,19V   1113  7290西表島付近,1K
1991-03-22,2423,12345,0,1      詳細不明,1N
1991-03-22,2423,12345,0,2      詳細不明,1N
1991-03-22,2423,12345,0,1      詳細不明,1N
1991-03-22,2423,12345,0,2      詳細不明,1N
1991-03-22,2423,12345,0,1      詳細不明,1N
1991-03-22,2423,12345,0,3      詳細不明,1N
1991-03-22,2423,12345,0,2      詳細不明,1N
1991-03-22,2423,12345,0,1      詳細不明,1N
1991-03-22,2423,12345,0,1      詳細不明,1N
1991-03-22,2423,12345,0,1      詳細不明,1N
1991-03-22,2423,12345,0,1      詳細不明,1N
1991-03-22,2423,12345,0,2      詳細不明,1N
1991-03-22,2423,12345,0,1      詳細不明,1N
1991-03-22,2423,12345,0,1      詳細不明,1N
1991-03-22,2423,12345,0,1      詳細不明,1N
1991-03-22,2423,12345,0,1      詳細不明,1N
1991-03-23,2423,12345,0,1      詳細不明,1N
1991-03-23,2423,12345,0,2      詳細不明,1N
1991-03-23,2423,12345,0,2      詳細不明,1N
1991-03-23,2423,12345,0,1      詳細不明,1N
1991-03-23,2423,12345,0,1      詳細不明,1N
1991-03-24 03:18:049,38537,141582,484,28V   1111  2 66宮城県沖,1K
1991-03-24,2423,12345,0,2      詳細不明,1N
1991-03-24,2423,12345,0,1      詳細不明,1N
1991-03-25 18:34:138,32435,130082,92,29V   1111  7267橘湾,1K
1991-03-26,2423,12345,0,1      詳細不明,1N
1991-03-26 08:38:587,24253,123463,56,29V   1114  7290西表島付近,1K
1991-03-26,2423,12345,0,3      詳細不明,1N
1991-03-26,2423,12345,0,2      詳細不明,1N
1991-03-26,2423,12345,0,1      詳細不明,1N
1991-03-26,2423,12345,0,2      詳細不明,1N
1991-03-26,2423,12345,0,1      詳細不明,1N
1991-03-26,2423,12345,0,1      詳細不明,1N
1991-03-26,2423,12345,0,1      詳細不明,1N
1991-03-26,2423,12345,0,1      詳細不明,1N
1991-03-26,2423,12345,0,2      詳細不明,1N
1991-03-26,2423,12345,0,1      詳細不明,1N
1991-03-26,2423,12345,0,1      詳細不明,1N
1991-03-26,2423,12345,0,2      詳細不明,1N
1991-03-26,2423,12345,0,1      詳細不明,1N
1991-03-26,2423,12345,0,2      詳細不明,1N
1991-03-26 21:08:162,24162,123449,9,V   1213  7290西表島付近,1K
1991-03-26,2423,12345,0,3      詳細不明,1N
1991-03-26,2423,12345,0,1      詳細不明,1N
1991-03-26,2423,12345,0,1      詳細不明,1N
1991-03-26 22:18:399,24198,123457,7,V   1213  7290西表島付近,1K
1991-03-26,2423,12345,0,2      詳細不明,1N
1991-03-27,2423,12345,0,2      詳細不明,1N
1991-03-27,2423,12345,0,2      詳細不明,1N
1991-03-27,2423,12345,0,1      詳細不明,1N
1991-03-27,2423,12345,0,2      詳細不明,1N
1991-03-27 06:41:126,35275,134068,115,36V   1112  6221鳥取県東部,1K
1991-03-27 06:41:333,35268,134060,80,38V   1112  6221鳥取県東部,1K
1991-03-27 08:29:137,40267,138422,38,V   1211  2 59青森県西方沖,1K
1991-03-27,2423,12345,0,1      詳細不明,1N
1991-03-27,2423,12345,0,1      詳細不明,1N
1991-03-27,2423,12345,0,1      詳細不明,1N
1991-03-27,2423,12345,0,1      詳細不明,1N
1991-03-27,2423,12345,0,2      詳細不明,1N
1991-03-27 22:45:019,36181,141010,415,30V   1111  3111茨城県沖,1K
1991-03-28,2423,12345,0,1      詳細不明,1N
1991-03-28,2423,12345,0,1      詳細不明,1N
1991-03-28,2423,12345,0,1      詳細不明,1N
1991-03-28 17:45:479,32462,130100,39,30V   1112  7267橘湾,1K
1991-03-28 18:17:462,36488,139261,116,20V   1111  3 84栃木県北部,1K
1991-03-28 20:19:316,32464,130112,70,20V   1111  7267橘湾,1K
1991-03-29,2423,12345,0,1      詳細不明,1N
1991-03-29,2423,12345,0,1      詳細不明,1N
1991-03-29,2423,12345,0,1      詳細不明,1N
1991-03-29,2423,12345,0,1      詳細不明,1N
1991-03-29,2423,12345,0,1      詳細不明,1N
1991-03-30,2423,12345,0,1      詳細不明,1N
1991-03-30,2423,12345,0,1      詳細不明,1N
1991-03-31 14:26:394,24255,123467,1,V   1214  7290西表島付近,2K
1991-03-31,2423,12345,0,1      詳細不明,1N
1991-03-31,2423,12345,0,1      詳細不明,1N
1991-03-31,2423,12345,0,1      詳細不明,1N
1991-03-31 14:28:371,24183,123458,12,V   1213  7290西表島付近,1K
1991-03-31,2423,12345,0,1      詳細不明,1N
1991-03-31,2423,12345,0,1      詳細不明,1N
1991-03-31,2423,12345,0,2      詳細不明,1N
1991-03-31,2423,12345,0,1      詳細不明,1N
1991-03-31,2423,12345,0,1      詳細不明,1N
1991-03-31,2423,12345,0,1      詳細不明,1N
1991-03-31,2423,12345,0,1      詳細不明,1N
1991-03-31,2423,12345,0,1      詳細不明,1N
1991-03-31 15:02:368,24152,123462,152,31V   1113  7290西表島付近,1K
1991-03-31,2423,12345,0,2      詳細不明,1N
1991-03-31,2423,12345,0,1      詳細不明,1N
1991-03-31,2423,12345,0,1      詳細不明,1N
1991-03-31,2423,12345,0,1      詳細不明,1N
1991-03-31,2423,12345,0,1      詳細不明,1N
1991-03-31,2423,12345,0,2      詳細不明,1N
1991-03-31,2423,12345,0,1      詳細不明,1N
1991-03-31,2423,12345,0,1      詳細不明,1N
1991-03-31,2423,12345,0,1      詳細不明,1N
1991-03-31,2423,12345,0,1      詳細不明,1N
1991-03-31 19:24:313,24162,123455,9,V   1212  7290西表島付近,1K
1991-03-31 19:57:474,24207,123457,48,21V   1112  7290西表島付近,1K
1991-03-31,2423,12345,0,1      詳細不明,1N
1991-03-31,2423,12345,0,1      詳細不明,1N
1991-03-31,2423,12345,0,1      詳細不明,1N
1991-03-31,2423,12345,0,1      詳細不明,1N
1991-03-31,2423,12345,0,1      詳細不明,1N
1991-04-01,2423,12345,0,2      詳細不明,1N
1991-04-01 01:45:036,34552,139456,419,45J45V1113  3101千葉県南東沖,7K
1991-04-01,2423,12345,0,2      詳細不明,1N
1991-04-01,2423,12345,0,1      詳細不明,1N
1991-04-01,2423,12345,0,1      詳細不明,1N
1991-04-01,2423,12345,0,3      詳細不明,1N
1991-04-01,2423,12345,0,3      詳細不明,1N
1991-04-01,2423,12345,0,1      詳細不明,1N
1991-04-01,2423,12345,0,2      詳細不明,1N
1991-04-01,2423,12345,0,2      詳細不明,1N
1991-04-01 18:23:366,32468,130113,49,22V   1111  7267橘湾,1K
1991-04-01 18:23:496,32462,130104,93,24V   1111  7267橘湾,1K
1991-04-02 07:23:493,43166,145259,663,48D42V1113  1  6根室地方南部,2K
1991-04-02,2423,12345,0,1      詳細不明,1N
1991-04-02,2423,12345,0,2      詳細不明,1N
1991-04-02,2423,12345,0,3      詳細不明,1N
1991-04-02,2423,12345,0,1      詳細不明,1N
1991-04-02,2423,12345,0,1      詳細不明,1N
1991-04-03,2423,12345,0,1      詳細不明,1N
1991-04-03,2423,12345,0,1      詳細不明,1N
1991-04-03 03:21:584,38101,141449,529,36V   1111  2 65宮城県沖,1K
1991-04-03,2423,12345,0,2      詳細不明,1N
1991-04-03 11:06:016,43288,146472,47,V   1211  1 26北海道東方沖,1K
1991-04-03,2423,12345,0,2      詳細不明,1N
1991-04-03,2423,12345,0,1      詳細不明,1N
1991-04-03,2423,12345,0,1      詳細不明,1N
1991-04-03,2423,12345,0,1      詳細不明,1N
1991-04-04,2423,12345,0,1      詳細不明,1N
1991-04-04,2423,12345,0,1      詳細不明,1N
1991-04-04,2423,12345,0,1      詳細不明,1N
1991-04-04 19:30:502,32469,130152,0,V   1213  7267長崎県島原半島,1K
1991-04-04,3244,13016,0,1      詳細不明,1N
1991-04-04,3244,13016,0,3      詳細不明,1N
1991-04-04 19:33:375,32454,130156,06,1111  7267長崎県島原半島,1K
1991-04-04 21:58:281,32452,130145,18,20V   1112  7267長崎県島原半島,1K
1991-04-04,2423,12345,0,1      詳細不明,1N
1991-04-05,2423,12345,0,1      詳細不明,1N
1991-04-05,2423,12345,0,1      詳細不明,1N
1991-04-05,2423,12345,0,2      詳細不明,1N
1991-04-05,2423,12345,0,1      詳細不明,1N
1991-04-06,2423,12345,0,1      詳細不明,1N
1991-04-06,2423,12345,0,1      詳細不明,1N
1991-04-06 15:58:353,32443,130250,77,27V   1111  7269有明海,1K
1991-04-06 21:10:087,32439,130252,54,41J37V1113  7269有明海,3K
1991-04-07,2423,12345,0,1      詳細不明,1N
1991-04-07,2423,12345,0,2      詳細不明,1N
1991-04-08,2423,12345,0,1      詳細不明,1N
1991-04-08 04:27:044,32456,130110,89,13V   1111  7267橘湾,1K
1991-04-08,2423,12345,0,2      詳細不明,1N
1991-04-08,2423,12345,0,1      詳細不明,1N
1991-04-08,2423,12345,0,1      詳細不明,1N
1991-04-08,2423,12345,0,2      詳細不明,1N
1991-04-08,2423,12345,0,1      詳細不明,1N
1991-04-08 20:12:182,32461,130157,0,V   1212  7267長崎県島原半島,1K
1991-04-08,2423,12345,0,1      詳細不明,1N
1991-04-09 00:38:333,32464,130158,0,V   1212  7267長崎県島原半島,1K
1991-04-09 00:52:060,36352,138136,50,11V   1111  4145長野県北部,1K
1991-04-09,2423,12345,0,1      詳細不明,1N
1991-04-09 08:26:130,37198,141395,460,47J45V1111  2 69福島県沖,1K
1991-04-09 17:54:298,34126,135078,56,28V   1112  5190紀伊水道,1K
1991-04-09 17:58:224,34131,135084,51,21V   1111  5190紀伊水道,1K
1991-04-09,2423,12345,0,2      詳細不明,1N
1991-04-10,2423,12345,0,1      詳細不明,1N
1991-04-10,2423,12345,0,1      詳細不明,1N
1991-04-11,2423,12345,0,1      詳細不明,1N
1991-04-11 02:24:402,32461,130108,76,19V   1111  7267橘湾,1K
1991-04-11 02:32:409,32459,130105,91,23V   1112  7267橘湾,1K
1991-04-11,2423,12345,0,1      詳細不明,1N
1991-04-12,2423,12345,0,2      詳細不明,1N
1991-04-12,2423,12345,0,3      詳細不明,1N
1991-04-13 10:38:326,43376,146254,668,50D47V1112  1 23北海道東方沖,2K
1991-04-13 19:48:094,24254,123472,5,V   1214  7290西表島付近,2K
1991-04-13,2423,12345,0,3      詳細不明,1N
1991-04-13,2423,12345,0,1      詳細不明,1N
1991-04-13,2423,12345,0,1      詳細不明,1N
1991-04-13,2423,12345,0,2      詳細不明,1N
1991-04-13,2423,12345,0,1      詳細不明,1N
1991-04-13,2423,12345,0,1      詳細不明,1N
1991-04-14 00:18:552,34129,135093,58,27V   1113  5190和歌山県北部,1K
1991-04-14 02:48:554,27340,128275,14,V   1211  7294沖縄本島近海,1K
1991-04-14,2423,12345,0,2      詳細不明,1N
1991-04-14,2423,12345,0,2      詳細不明,1N
1991-04-14,2705,14212,0,1      詳細不明,1N
1991-04-14,2423,12345,0,1      詳細不明,1N
1991-04-14 17:08:583,27113,127311,86,D53V1213  7294沖縄本島北西沖,5K
1991-04-14 19:54:329,24228,123472,4,7290西表島付近,1K
1991-04-14,2423,12345,0,1      詳細不明,1N
1991-04-14,2423,12345,0,2      詳細不明,1N
1991-04-14,2423,12345,0,1      詳細不明,1N
1991-04-15 02:34:433,24235,123475,3,V   1212  7290西表島付近,1K
1991-04-15 09:02:599,32465,130107,64,30V   1113  7267橘湾,2K
1991-04-15 09:04:554,32419,130105,7,V   1211  7267長崎県島原半島,1K
1991-04-15,2423,12345,0,1      詳細不明,1N
1991-04-15,2423,12345,0,2      詳細不明,1N
1991-04-15,2423,12345,0,2      詳細不明,1N
1991-04-15,2423,12345,0,2      詳細不明,1N
1991-04-16 01:10:557,36135,139588,612,32V38d1112  3 88茨城県南部,3K
1991-04-16,2423,12345,0,2      詳細不明,1N
1991-04-16,2423,12345,0,1      詳細不明,1N
1991-04-16,2423,12345,0,1      詳細不明,1N
1991-04-16,3244,13016,0,1      詳細不明,1N
1991-04-16 21:16:211,24228,123450,57,22V   1112  7290西表島付近,1K
1991-04-17 00:08:076,24227,123452,60,27V   1113  7290西表島付近,1K
1991-04-17 00:12:082,24242,123454,58,33V   1114  7290西表島付近,1K
1991-04-17,2423,12345,0,1      詳細不明,1N
1991-04-17 00:14:185,24221,123451,58,24V   1112  7290西表島付近,1K
1991-04-17,2423,12345,0,1      詳細不明,1N
1991-04-17 00:26:074,24254,123467,22,1113  7290西表島付近,1K
1991-04-17,2423,12345,0,3      詳細不明,1N
1991-04-17,2423,12345,0,2      詳細不明,1N
1991-04-17,2423,12345,0,2      詳細不明,1N
1991-04-17,2423,12345,0,2      詳細不明,1N
1991-04-17,2423,12345,0,1      詳細不明,1N
1991-04-17,2423,12345,0,1      詳細不明,1N
1991-04-17,2423,12345,0,2      詳細不明,1N
1991-04-17,2423,12345,0,1      詳細不明,1N
1991-04-17 02:39:326,24208,123450,7,V   1211  7290西表島付近,1K
1991-04-17,2423,12345,0,1      詳細不明,1N
1991-04-17,2423,12345,0,1      詳細不明,1N
1991-04-17,2423,12345,0,1      詳細不明,1N
1991-04-17,2423,12345,0,1      詳細不明,1N
1991-04-17,2423,12345,0,1      詳細不明,1N
1991-04-17,2423,12345,0,1      詳細不明,1N
1991-04-17,2423,12345,0,1      詳細不明,1N
1991-04-17,2423,12345,0,1      詳細不明,1N
1991-04-17,2423,12345,0,1      詳細不明,1N
1991-04-17,2423,12345,0,1      詳細不明,1N
1991-04-17,2423,12345,0,1      詳細不明,1N
1991-04-18,2423,12345,0,1      詳細不明,1N
1991-04-18 00:53:457,43177,146012,495,41V   1112  1 27根室半島南東沖,1K
1991-04-18,2423,12345,0,1      詳細不明,1N
1991-04-18,2423,12345,0,1      詳細不明,1N
1991-04-18,2423,12345,0,1      詳細不明,1N
1991-04-18,2423,12345,0,1      詳細不明,1N
1991-04-18,2423,12345,0,1      詳細不明,1N
1991-04-18,2423,12345,0,1      詳細不明,1N
1991-04-19,2423,12345,0,1      詳細不明,1N
1991-04-19,2423,12345,0,1      詳細不明,1N
1991-04-19,2423,12345,0,2      詳細不明,1N
1991-04-19 16:16:463,40397,142261,385,46J44V1112  2 60青森県東方沖,1K
1991-04-19,2423,12345,0,1      詳細不明,1N
1991-04-19,2423,12345,0,1      詳細不明,1N
1991-04-19,2423,12345,0,1      詳細不明,1N
1991-04-20 00:51:590,32454,130102,81,28V   1112  7267橘湾,2K
1991-04-20 09:17:178,42342,144282,572,34V   1111  1 28釧路沖,1K
1991-04-20 09:44:187,34236,132234,96,28V   1111  6227広島県南西部,1K
1991-04-20 15:09:527,26278,126380,876,32V   1111  7287沖縄本島近海,1K
1991-04-20 22:24:222,32466,130105,93,42J38V1113  7267橘湾,3K
1991-04-20 22:29:430,32471,130110,123,13V   1111  7267橘湾,1K
1991-04-20 22:35:400,32479,130103,81,23V   1111  7267橘湾,1K
1991-04-20 22:39:218,32479,130101,87,24V   1112  7267橘湾,1K
1991-04-20 23:02:016,32454,130110,102,11V   1111  7267橘湾,1K
1991-04-22 15:42:363,35138,140127,272,37J34V1112  3 95千葉県南部,2K
1991-04-22,2423,12345,0,1      詳細不明,1N
1991-04-23 03:37:070,42519,145289,407,37V   1111  1 27釧路沖,1K
1991-04-23,2423,12345,0,1      詳細不明,1N
1991-04-23,2423,12345,0,1      詳細不明,1N
1991-04-23,2423,12345,0,1      詳細不明,1N
1991-04-23 12:39:073,35138,140138,273,24V   1111  3 95千葉県南部,1K
1991-04-23 20:59:561,34108,139050,93,44J41V1112  3103新島・神津島近海,1K
1991-04-23 22:49:247,32478,130112,53,23V   1112  7267橘湾,1K
1991-04-23 22:49:430,32385,130113,17,V   1211  7267長崎県島原半島,1K
1991-04-23 22:52:028,34116,139058,93,37V   1112  3103新島・神津島近海,1K
1991-04-23 22:55:135,34130,139072,35,28V   1111  3103新島・神津島近海,1K
1991-04-23 23:33:044,34102,139054,81,44J42V1112  3103新島・神津島近海,1K
1991-04-23 23:47:401,34124,139044,25,37V   1111  3103新島・神津島近海,1K
1991-04-24 09:32:023,42430,144508,522,55J54V1114  1 27釧路沖,6K
1991-04-24 10:41:136,33282,132545,375,36V   1111  6235高知県西部,2K
1991-04-24,2423,12345,0,1      詳細不明,1N
1991-04-25 03:11:545,36062,139558,585,41J40V1112  3 88茨城県南部,6K
1991-04-26 00:54:308,37075,141115,878,39V   1111  2 69福島県沖,1K
1991-04-26 11:43:513,32477,130131,49,1111  7267長崎県島原半島,1K
1991-04-26 11:45:421,32472,130144,67,35J33V1114  7267長崎県島原半島,2K
1991-04-26 14:11:455,33587,132363,534,46J45V1112  6242安芸灘,8K
1991-04-26 18:29:419,38073,142204,35,V   1211  2 65宮城県沖,1K
1991-04-27 23:22:328,34127,135128,51,20V   1111  5190和歌山県北部,1K
1991-04-30,2423,12345,0,1      詳細不明,1N
1991-05-02 18:47:205,24038,123331,66,1111  7290西表島付近,1K
1991-05-03,2423,12345,0,2      詳細不明,1N
1991-05-03 14:22:191,43211,146350,46,V   1211  1 27根室半島南東沖,1K
1991-05-04 04:15:273,24228,123442,57,23V   1112  7290西表島付近,1K
1991-05-04 05:03:026,36156,139476,645,33V37d1112  3 88栃木県南部,4K
1991-05-04 14:36:339,23495,123220,16,J48V1213  7290与那国島近海,2K
1991-05-04 23:31:325,27203,140293,4270,56D53V1112  8332小笠原諸島西方沖,1K
1991-05-04,3244,13016,0,1      詳細不明,1N
1991-05-05,2423,12345,0,1      詳細不明,1N
1991-05-06 18:31:437,29501,131351,71,D54V1211  7296種子島南東沖,2K
1991-05-07,2823,12930,0,1      詳細不明,1N
1991-05-07,2823,12930,0,1      詳細不明,1N
1991-05-07,2423,12345,0,1      詳細不明,1N
1991-05-08 22:21:339,34301,135466,726,41D40V1111  5194奈良県,1K
1991-05-09 10:15:593,24006,123128,106,45J   1112  7290与那国島近海,2K
1991-05-10,2423,12345,0,1      詳細不明,1N
1991-05-10 22:15:159,38059,138426,287,37V   1112  4163新潟県下越沖,2K
1991-05-11 04:57:242,35121,136596,456,42J40V1112  4161愛知県西部,4K
1991-05-11 13:04:024,32473,130118,73,26V   1111  7267橘湾,1K
1991-05-12 22:16:444,33194,131010,185,39J38V1112  7280大分県西部,2K
1991-05-13 08:55:155,34553,135383,117,35V   1112  5184大阪府北部,2K
1991-05-13 12:24:204,40577,141553,64,D43V1213  2 60青森県東方沖,1K
1991-05-13 15:56:052,42317,144360,489,36V   1111  1 28釧路沖,1K
1991-05-13 23:22:396,24522,123434,26,V   1211  7289石垣島近海,1K
1991-05-14 04:00:438,41593,142284,665,44D43V1111  1 30浦河沖,5K
1991-05-14,3244,13016,0,1      詳細不明,1N
1991-05-14 17:38:421,36389,140536,511,35V   1112  3111茨城県沖,2K
1991-05-14 22:31:553,40252,141279,844,42D41V1112  2 43青森県三八上北地方,2K
1991-05-15 05:43:224,36327,141070,470,34V   1111  3111茨城県沖,1K
1991-05-15 17:03:204,34102,135073,103,28V   1111  5190紀伊水道,1K
1991-05-15 17:12:498,39255,141411,1073,40D40V1112  2 49岩手県内陸南部,3K
1991-05-15 18:28:261,32453,130180,23,18V   1111  7267長崎県島原半島,1K
1991-05-16 04:25:309,32436,130113,00,1111  7267橘湾,1K
1991-05-16,3244,13016,0,1      詳細不明,1N
1991-05-16,2423,12345,0,1      詳細不明,1N
1991-05-16 09:46:045,32468,130174,0,V   1211  7267長崎県島原半島,1K
1991-05-16 16:47:396,28559,130248,53,J43V1211  7296奄美大島北東沖,1K
1991-05-16 21:22:205,40128,141077,108,33V   1111  2 48岩手県内陸北部,1K
1991-05-17 06:44:339,32434,130183,27,13V   1111  7267長崎県島原半島,1K
1991-05-17 21:16:249,32466,130097,98,27V   1112  7267橘湾,1K
1991-05-18 00:59:350,32456,130055,105,26V   1112  7267橘湾,2K
1991-05-19 02:32:545,42475,146335,31,J49V1211  1 27根室半島南東沖,1K
